ykiho,dgsbjtCd,dgsbjtCdNm,dgsbjtPrSdrCnt,cdiagDrCnt,yadmNm,clCdNm,sgguCdNm
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,4,외과,0,0,가락한솔의원,의원,송파구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,5,정형외과,0,0,가락한솔의원,의원,송파구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,8,성형외과,0,0,가락한솔의원,의원,송파구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,10,산부인과,0,0,가락한솔의원,의원,송파구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,11,소아청소년과,0,0,가락한솔의원,의원,송파구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,12,안과,0,0,가락한솔의원,의원,송파구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,13,이비인후과,0,0,가락한솔의원,의원,송파구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,16,영상의학과,0,0,가락한솔의원,의원,송파구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,23,가정의학과,1,0,가락한솔의원,의원,송파구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz,1,내과,1,0,가람내과의원,의원,강동구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz,11,소아청소년과,0,0,가람내과의원,의원,강동구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz,13,이비인후과,0,0,가람내과의원,의원,강동구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz,14,피부과,0,0,가람내과의원,의원,강동구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,2,신경과,0,0,가람정신건강의학과의원,의원,관악구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,3,정신건강의학과,2,0,가람정신건강의학과의원,의원,관악구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,14,피부과,0,0,가미의원,의원,송파구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQwMyQzNjE4MzIjNjEjJDEjJDAjJDgz,1,내과,1,0,가산디지털내과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQwMyQzNjE4MzIjNjEjJDEjJDAjJDgz,11,소아청소년과,0,0,가산디지털내과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQwMyQzNjE4MzIjNjEjJDEjJDAjJDgz,13,이비인후과,0,0,가산디지털내과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQwMyQzNjE4MzIjNjEjJDEjJDAjJDgz,14,피부과,0,0,가산디지털내과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,5,정형외과,0,0,가산본튼튼의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,9,마취통증의학과,2,0,가산본튼튼의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,21,재활의학과,2,0,가산본튼튼의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,3,정신건강의학과,2,0,가산성모정신건강의학과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,5,정형외과,1,0,가산시그니처정형외과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,6,신경외과,0,0,가산시그니처정형외과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,9,마취통증의학과,0,0,가산시그니처정형외과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,14,피부과,0,0,가산시그니처정형외과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,21,재활의학과,0,0,가산시그니처정형외과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,23,가정의학과,1,0,가산시그니처정형외과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQwMyQyNjEyMjIjNzEjJDEjJDgjJDgz,12,안과,1,0,가산안과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQxMyQyNjE4MzIjNDEjJDEjJDQjJDgz,1,내과,0,0,가산연합의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQxMyQyNjE4MzIjNDEjJDEjJDQjJDgz,14,피부과,0,0,가산연합의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQxMyQyNjE4MzIjNDEjJDEjJDQjJDgz,15,비뇨의학과,0,0,가산연합의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz,4,외과,0,0,가산퍼스트정형외과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz,5,정형외과,1,0,가산퍼스트정형외과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz,6,신경외과,0,0,가산퍼스트정형외과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz,9,마취통증의학과,0,0,가산퍼스트정형외과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz,16,영상의학과,0,0,가산퍼스트정형외과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz,21,재활의학과,2,0,가산퍼스트정형외과의원,의원,금천구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,1,내과,1,0,가슴편한내과의원,의원,강남구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,8,성형외과,1,0,가암성형외과의원,의원,강남구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQyIyQzIyQwMCQzNjE4MzIjNTEjJDEjJDIjJDgz,8,성형외과,1,0,가암염원석성형외과의원,의원,강남구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ4MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,1,내과,2,0,가야내과의원,의원,서초구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,3,정신건강의학과,1,0,가야삼성정신건강의학과의원,의원,서초구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ5MiQ0NjE0ODEjODEjJDEjJDIjJDgz,12,안과,1,0,가야성모안과의원,의원,서초구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,1,내과,0,0,가야성모의원,의원,서초구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,4,외과,1,0,가야성모의원,의원,서초구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,5,정형외과,0,0,가야성모의원,의원,서초구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,9,마취통증의학과,0,0,가야성모의원,의원,서초구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,14,피부과,0,0,가야성모의원,의원,서초구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,5,정형외과,1,0,가야성모정형외과의원,의원,서초구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,6,신경외과,0,0,가야성모정형외과의원,의원,서초구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,9,마취통증의학과,0,0,가야성모정형외과의원,의원,서초구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,21,재활의학과,0,0,가야성모정형외과의원,의원,서초구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ5MiQyNjE0ODEjODEjJDEjJDYjJDgz,11,소아청소년과,1,0,가야소아청소년과의원,의원,서초구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,1,내과,1,0,가양메트로정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,2,신경과,0,0,가양메트로정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,5,정형외과,1,0,가양메트로정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,6,신경외과,0,0,가양메트로정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,9,마취통증의학과,1,0,가양메트로정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,21,재활의학과,0,0,가양메트로정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,23,가정의학과,0,0,가양메트로정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ3OSQzNjEyMjIjODEjJDEjJDYjJDgz,1,내과,0,0,가양바로힐신경외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ3OSQzNjEyMjIjODEjJDEjJDYjJDgz,5,정형외과,0,0,가양바로힐신경외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ3OSQzNjEyMjIjODEjJDEjJDYjJDgz,6,신경외과,1,0,가양바로힐신경외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ3OSQzNjEyMjIjODEjJDEjJDYjJDgz,9,마취통증의학과,0,0,가양바로힐신경외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ3OSQzNjEyMjIjODEjJDEjJDYjJDgz,21,재활의학과,0,0,가양바로힐신경외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,2,신경과,0,0,가양바른성모정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,4,외과,0,0,가양바른성모정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,5,정형외과,2,0,가양바른성모정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,6,신경외과,0,0,가양바른성모정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,9,마취통증의학과,0,0,가양바른성모정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,16,영상의학과,0,0,가양바른성모정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,21,재활의학과,0,0,가양바른성모정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,23,가정의학과,0,0,가양바른성모정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,2,신경과,1,0,가양삼성정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,5,정형외과,3,0,가양삼성정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,6,신경외과,0,0,가양삼성정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,9,마취통증의학과,0,0,가양삼성정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,21,재활의학과,0,0,가양삼성정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,1,내과,3,0,가양성모내과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,13,이비인후과,0,0,가양성모내과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,14,피부과,0,0,가양성모내과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,15,비뇨의학과,0,0,가양성모내과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,23,가정의학과,0,0,가양성모내과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,5,정형외과,2,0,가양제일365정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,6,신경외과,0,0,가양제일365정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,9,마취통증의학과,0,0,가양제일365정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,21,재활의학과,1,0,가양제일365정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,23,가정의학과,1,0,가양제일365정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,24,응급의학과,0,0,가양제일365정형외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,10,산부인과,4,0,가연관악산부인과의원,의원,관악구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,11,소아청소년과,1,0,가연관악산부인과의원,의원,관악구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE0ODEjNDEjJDEjJDQjJDgz,15,비뇨의학과,1,0,가온삼성비뇨의학과의원,의원,성동구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,1,내과,0,0,가온유외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,4,외과,1,0,가온유외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,11,소아청소년과,0,0,가온유외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,23,가정의학과,0,0,가온유외과의원,의원,강서구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQxMyQzNjEyMjIjODEjJDEjJDIjJDgz,3,정신건강의학과,1,0,가온정신건강의학과의원,의원,광진구
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNTEjJDEjJDYjJDgz,8,성형외과,1,0,가인성형외과의원,의원,강남구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNjEjJDEjJDQjJDgz,1,내과,1,0,가장편한내과의원,의원,동작구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNjEjJDEjJDQjJDgz,11,소아청소년과,0,0,가장편한내과의원,의원,동작구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNjEjJDEjJDQjJDgz,13,이비인후과,0,0,가장편한내과의원,의원,동작구
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNjEjJDEjJDQjJDgz,16,영상의학과,0,0,가장편한내과의원,의원,동작구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,1,내과,1,0,가재울정내과의원,의원,서대문구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,4,외과,0,0,가재울정내과의원,의원,서대문구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,11,소아청소년과,0,0,가재울정내과의원,의원,서대문구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,12,안과,0,0,가재울정내과의원,의원,서대문구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,13,이비인후과,0,0,가재울정내과의원,의원,서대문구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,14,피부과,0,0,가재울정내과의원,의원,서대문구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,15,비뇨의학과,0,0,가재울정내과의원,의원,서대문구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,16,영상의학과,0,0,가재울정내과의원,의원,서대문구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,23,가정의학과,0,0,가재울정내과의원,의원,서대문구
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz,1,내과,0,0,가족건강의원,의원,도봉구
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz,11,소아청소년과,1,0,가족건강의원,의원,도봉구
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz,14,피부과,0,0,가족건강의원,의원,도봉구
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz,23,가정의학과,0,0,가족건강의원,의원,도봉구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ3OSQzNjE4MzIjNDEjJDEjJDQjJDgz,2,신경과,0,0,가족사랑서울정신건강의학과의원,의원,동작구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ3OSQzNjE4MzIjNDEjJDEjJDQjJDgz,3,정신건강의학과,2,0,가족사랑서울정신건강의학과의원,의원,동작구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz,2,신경과,0,0,가족사랑서울정신건강의학과의원,의원,영등포구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz,3,정신건강의학과,2,0,가족사랑서울정신건강의학과의원,의원,영등포구
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,1,내과,0,0,가족사랑의원,의원,양천구
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ3MiQyNjEyMjIjODEjJDEjJDYjJDgz,3,정신건강의학과,1,0,가족사랑정신과의원,의원,강서구
